symbol,weekly,market_cap
FWT,2023-14w,27510566.99995726
CTCN,2023-14w,2021044.562591808
CLOAK,2023-14w,1939460.1727784246
ALGO,2023-14w,1556692623.523905
GLQ,2023-14w,3538155.7114780773
APT,2023-14w,2055088214.7993112
VOLT,2023-14w,35973718.3524693
RFR,2023-14w,32834913.800951224
VINU,2023-14w,9888656.81400215
GMEE,2023-14w,4988259.986779545
GOLD,2023-14w,74061.19465554997
APX,2023-14w,20192939.059904933
MTLX,2023-14w,369688.8243373564
CQT,2023-14w,82088837.00885905
ID,2023-14w,67817043.27395405
LYXe,2023-14w,137698596.3078511
ICNQ,2023-14w,643300.2897284423
SPFC,2023-14w,470259.6642819815
ELON,2023-14w,183656221.17417908
KLAY,2023-14w,716631128.0682504
UPP,2023-14w,33272868.107118834
CGO,2023-14w,8017358.30887217
MND,2023-14w,120109.25179361473
STOS,2023-14w,11556938.7467552
XRA,2023-14w,34344.67899294397
MODX,2023-14w,185901.7096952698
FOX,2023-14w,13270969.199678559
DIO,2023-14w,2242904.1089971666
DMG,2023-14w,365105.5323985126
TXA,2023-14w,1204689.9619270337
OSWAP,2023-14w,69729.28666431388
VBG,2023-14w,132736785.2813824
SHROOM,2023-14w,1686201.2844101468
AOG,2023-14w,22642755.162972238
BTS,2023-14w,34613217.65332284
SOS,2023-14w,11480190.581865767
LEG,2023-14w,268876.15361479536
SRN,2023-14w,998932.93891466
ROOK,2023-14w,20990899.347929794
ILC,2023-14w,1998244.0313806792
TUBE,2023-14w,148455.0271703816
AID,2023-14w,439317.0532651764
XCV,2023-14w,3342903.86750414
FIO,2023-14w,25238700.624582794
ALLBI,2023-14w,10258.075682136101
PLF,2023-14w,924475.9254196541
EOSC,2023-14w,3681952.0509662344
PLC,2023-14w,512569.08433949493
PIVX,2023-14w,29141916.332321305
OMAX,2023-14w,2476213.547628961
IFT,2023-14w,107357.66159214472
DFYN,2023-14w,6955796.528047969
ALBT,2023-14w,307463.6690600905
DEM,2023-14w,240780.89053805012
HT,2023-14w,585932555.8213818
SEFA,2023-14w,1292.317917073163
ELAND,2023-14w,597872.8902008273
AART,2023-14w,1321022.492693499
PORNROCKET,2023-14w,1669163.8972920466
ASTR,2023-14w,274366267.68053114
APPC,2023-14w,405257.4351949731
CGG,2023-14w,5387523.086791567
CDT,2023-14w,2854692.404125391
XTAG,2023-14w,1838486.6926074834
KCCPAD,2023-14w,766219.9894413172
EXRN,2023-14w,1710280.46202636
FYD,2023-14w,687106.8722305063
RISE,2023-14w,5677025.020413658
LUA,2023-14w,1805457.8042490159
SCP,2023-14w,5526538.290683737
STACK,2023-14w,3889497.26691501
XDB,2023-14w,4028601.149809099
LMT,2023-14w,20047.624952508795
HANDY,2023-14w,1420098.057421722
BLIZZ,2023-14w,238.8743112805149
CND,2023-14w,1988168.3491174341
TOTO,2023-14w,100459.53781009512
BIP,2023-14w,2782133.2630744786
TPT,2023-14w,32445209.682930563
WOO,2023-14w,358350563.2769199
FLASH,2023-14w,9917298.550413633
ETHPLO,2023-14w,23830.66511835123
WNDR,2023-14w,224973.10501499992
AXL,2023-14w,129448557.99492835
MNTP,2023-14w,112074.08306335921
CON,2023-14w,27285145.14623603
SVX,2023-14w,64659.37609827375
NCT,2023-14w,15796812.762154285
DAPPX,2023-14w,370451.85383720684
NBOT,2023-14w,517298.720016982
RBLX,2023-14w,46699.51784017244
BPS,2023-14w,91407.12402024737
FCON,2023-14w,241594.14794015914
OOKI,2023-14w,17990682.506371815
CFX,2023-14w,1037849989.85064
THETA,2023-14w,1066367473.6985213
vSXP,2023-14w,5867706.936474326
ORB,2023-14w,5283801.714863508
EVZ,2023-14w,4580267.593086282
FLR,2023-14w,428085540.94286853
ZUM,2023-14w,80490.00700535106
FIS,2023-14w,32910240.401347492
AZIT,2023-14w,3571788.555514989
TRX,2023-14w,5992222078.255586
CHNG,2023-14w,51102414.918175116
BF,2023-14w,6114587.054591568
SNT,2023-14w,111818093.7977647
BWO,2023-14w,13280811.46572223
DAPP,2023-14w,436892.8293148918
BELA,2023-14w,13943.16630565011
HEZ,2023-14w,23248066.874500185
SIDUS,2023-14w,11279075.023517257
ACH,2023-14w,191799469.30787808
UNCX,2023-14w,12662404.436020577
RON,2023-14w,200831290.2435796
SOUL,2023-14w,11582331.987688527
0xBTC,2023-14w,2541696.7413057685
NULS,2023-14w,28162367.470096268
YVS,2023-14w,89489.88634090757
MOMA,2023-14w,128180.94609007642
BASIC,2023-14w,6769276.114954029
MPH,2023-14w,1154333.275731795
AIT,2023-14w,1066616.3090902246
SUPER,2023-14w,53943630.80459155
KGO,2023-14w,387371.98756395833
WNCG,2023-14w,24282221.083606478
JULD,2023-14w,1898999.9247625174
SGT,2023-14w,284755.18626417476
DYDX,2023-14w,389405420.4723983
AHT,2023-14w,33125058.77267518
HYPE,2023-14w,617432.4837836465
AXIS,2023-14w,1564831.4009607586
TREX,2023-14w,480.0839066112061
CRE,2023-14w,41305969.82329724
SAFEMOON,2023-14w,3620354.3873470756
AERGO,2023-14w,58631924.27454587
AIX,2023-14w,32552.60873228162
CVX,2023-14w,396813571.29717857
VEC2,2023-14w,5160.65949872625
SOL,2023-14w,7948290070.368585
MSU,2023-14w,680874.5965756681
DVI,2023-14w,11734521.92050983
SFI,2023-14w,4253147.9740497405
CBIX-P,2023-14w,1411.0773631167697
AOK,2023-14w,77637.29932363553
SAUBER,2023-14w,463891.05924411956
NFT,2023-14w,52991613.046003245
EGT,2023-14w,1103011.1467790352
STARSHIP,2023-14w,1095173.8581556003
OKB,2023-14w,2476106783.7921515
BITS,2023-14w,468750.2377704411
DVC,2023-14w,8140.134035443495
IBFK,2023-14w,613959.345162378
XNV,2023-14w,128879.97768266778
HTML,2023-14w,645995.8278109882
KNT,2023-14w,20307.40913778841
SWAP,2023-14w,29687360.127571236
CRU,2023-14w,11080619.596920112
MDT,2023-14w,40410325.3505963
TCH,2023-14w,140954.91788814394
HYVE,2023-14w,1364853.5429948636
XGM,2023-14w,3396.7028041736553
eYe,2023-14w,85088.15096177407
NRV,2023-14w,246615.56531825187
BLKC,2023-14w,827934.5750024858
XMX,2023-14w,353391.50397537777
COGI,2023-14w,481851.46597306145
LIME,2023-14w,2761201.151160295
HYDRO,2023-14w,253157.24094555064
TFUEL,2023-14w,338276643.0289197
CUBE,2023-14w,20334244.932976518
CTRT,2023-14w,131141.652300036
UFC,2023-14w,2468868.5734570776
OCE,2023-14w,1367043.3933478084
GFI,2023-14w,10717476.98601762
CLEG,2023-14w,200940.65585647264
HAI,2023-14w,24006258.342344046
FKX,2023-14w,3458671.611291419
VRT,2023-14w,9174959.628857445
GST,2023-14w,6439353.526800025
NEXO,2023-14w,370408865.4432212
DAO,2023-14w,212780356.31640515
AXEL,2023-14w,55589044.56571411
LEPA,2023-14w,150573.62576001667
HOT,2023-14w,171578036.81799078
SCRIV,2023-14w,9022.424415276355
CARD,2023-14w,4424506.905181067
DYNA,2023-14w,152582.4113177455
SKL,2023-14w,182012314.65328845
BOX,2023-14w,331892.2842279884
HOD,2023-14w,2236023.53685993
MARO,2023-14w,21902340.652467936
FST,2023-14w,4685416.747655427
XLM,2023-14w,2835806647.9350195
TNC,2023-14w,318296464.3227516
DOS,2023-14w,208615.00343659465
DOUGH,2023-14w,1010651.2377034549
UQC,2023-14w,44065652.786990605
ATLAS,2023-14w,32097607.64855882
ABT,2023-14w,12175215.086763892
GO,2023-14w,8942751.702052275
RNT,2023-14w,250403.75208881884
BTT,2023-14w,297236623.23117656
TRR,2023-14w,3920200.8586313636
WOOP,2023-14w,1763980.1143288303
CORE,2023-14w,93321638.89469323
2CRZ,2023-14w,284438.19646186754
OKS,2023-14w,879948.05752239
RHYTHM,2023-14w,1296948.124374433
SHDW,2023-14w,56937.668935901536
MIB,2023-14w,71499.94901127426
LIT,2023-14w,21294173.223506305
AGA,2023-14w,621353.4673505261
GMT,2023-14w,127409995.52440503
HOTCROSS,2023-14w,598420.4675308603
DYNMT,2023-14w,674.4430417326777
IG,2023-14w,79301.99209868287
FBN,2023-14w,51974.151155179876
GCC,2023-14w,28448.551475196582
XCT,2023-14w,40864.27113898892
XMC,2023-14w,8291534.653694012
LPT,2023-14w,191755289.68359017
YOU,2023-14w,49750.02589319465
ONX,2023-14w,188313.27265388626
REP,2023-14w,87684591.59459993
MMO,2023-14w,83864.49625702549
SALT,2023-14w,3044704.4340310567
FRM,2023-14w,3744898.7649140516
CTSI,2023-14w,100182153.24799432
DFT,2023-14w,343354.1607807371
BRY,2023-14w,123405.86163952634
RBN,2023-14w,118781208.0247495
UFI,2023-14w,1743188.7922411454
MSR,2023-14w,141579.88501044642
CNNC,2023-14w,2877.738278143889
KOI,2023-14w,31475.38814024098
NIFT,2023-14w,36319.39221428024
APYS,2023-14w,214215.70717407158
TKS,2023-14w,640173.4607663827
HUM,2023-14w,93289832.19164367
AIRT,2023-14w,328623.9684071106
SRK,2023-14w,1845732.140582247
UBEX,2023-14w,161119.80078799467
DMT,2023-14w,638619.3253417317
MOWA,2023-14w,13605.067967118139
BP,2023-14w,682454.1331542039
TAU,2023-14w,728421.6401778822
ONIT,2023-14w,27922893.667512435
YAE,2023-14w,481028.4157219843
FRA,2023-14w,19184666.661265004
TKP,2023-14w,4046088.409435012
CHZ,2023-14w,859680544.5150596
IRIS,2023-14w,47363171.77792328
RUP,2023-14w,12739.126244283865
ZBC,2023-14w,39363475.28128767
LTO,2023-14w,43906496.76218896
STO,2023-14w,412.68363319915125
UCH,2023-14w,411393.96464791225
BAT,2023-14w,413691144.63686705
ATMOS,2023-14w,79159.99207129837
WOOF,2023-14w,723201.1320185129
NEXT,2023-14w,259440.73836346433
SHI,2023-14w,652424.7476597652
SKEB,2023-14w,1084532.1546194223
WMT,2023-14w,69372485.23329325
XCUR,2023-14w,438695.75747968553
STEP,2023-14w,194890.90599196157
XPN,2023-14w,666855.0591905081
ERC20,2023-14w,11766614.84411211
ELAMA,2023-14w,130470.92588177943
LBA,2023-14w,902669.4094704479
EXRD,2023-14w,34405309.548665576
DBC,2023-14w,14800724.20997428
DOP,2023-14w,546944.5192304918
IND,2023-14w,152255.78128944122
MFC,2023-14w,279220.0892777442
ZINC,2023-14w,6014.442479342367
MC,2023-14w,109402776.75102118
BECN,2023-14w,25610.799325870004
DAR,2023-14w,53714539.86323447
AZUKI,2023-14w,49033.51694552092
OXEN,2023-14w,7708503.310712588
XHV,2023-14w,13799702.243382057
QUACK,2023-14w,53038238.67733674
DEXE,2023-14w,103990112.8744746
REV,2023-14w,23072187.425975014
FEX,2023-14w,572219.8230111531
LTC,2023-14w,6659529918.557236
FSW,2023-14w,191318.49375731652
MOOV,2023-14w,4673346.661661642
LGCY,2023-14w,2983092.910790331
DERC,2023-14w,19968658.049185615
LUFC,2023-14w,726205.6716486737
MEME,2023-14w,3793911.0957441456
PSP,2023-14w,3567193.7624405525
APY,2023-14w,306642.6309012697
ASR,2023-14w,6753769.37060539
KOBO,2023-14w,144501.24457278397
NIF,2023-14w,1069546.2953602083
LZ,2023-14w,931198.5437326868
VET,2023-14w,1727139366.4446537
COT,2023-14w,194481.26599474606
PXI,2023-14w,6151.460190786297
IXT,2023-14w,51736.45269442425
RDD,2023-14w,3522642.183410589
ACQ,2023-14w,572986.4479082731
GNY,2023-14w,9681400.345235497
MVL,2023-14w,95291026.24133973
KRL,2023-14w,11231778.24482845
LBTC,2023-14w,988867.7717323791
AG8,2023-14w,597043.4272906389
WGR,2023-14w,963028.0524580019
VDL,2023-14w,247713.81522851347
LINK,2023-14w,3755599572.4510984
OST,2023-14w,437288.65971275285
"FCT,FCT2",2023-14w,45007026.52890391
IETH,2023-14w,840209.8630629055
MATTER,2023-14w,3610890.795268628
BTSE,2023-14w,10077950.997944266
PAYX,2023-14w,5546.782270790478
PWR,2023-14w,178691.96662312598
HTDF,2023-14w,192075.16342214175
MYRA,2023-14w,77854.99052403227
MAX,2023-14w,626163.063475991
BLK,2023-14w,968802.2650852561
EMRX,2023-14w,6406861.0450752815
NRG,2023-14w,13062333.059385719
ENG,2023-14w,76806.05163055468
MATIC,2023-14w,10137233001.631235
MBS,2023-14w,10236513.002059763
IXC,2023-14w,622049.0857043632
EPX,2023-14w,20564633.049727518
LINKA,2023-14w,722913.779729076
SCAP,2023-14w,4793.220620197232
AXE,2023-14w,19815.580144530417
VAULT,2023-14w,24748.113490891676
NGM,2023-14w,485873.81663336966
NFXC,2023-14w,51611.8932844292
VERSE,2023-14w,6701146.811918459
IBTC,2023-14w,10708.64651369638
MITX,2023-14w,7745209.363810287
OPEN,2023-14w,669442.6966606695
LFW,2023-14w,357793.4927232047
ABX,2023-14w,18957.025224335648
NSBT,2023-14w,6069964.659161477
COL,2023-14w,48324472.390077874
SKIN,2023-14w,46096.20747521175
RET,2023-14w,391977.79237793334
TIDAL,2023-14w,274450.4985341783
UBQ,2023-14w,1033515.6668406565
EXP,2023-14w,61219.94453070352
XIV,2023-14w,298807.9062434878
TOMI,2023-14w,85133169.91001318
BRG,2023-14w,8208689.919563428
EKTA,2023-14w,1748217.222889191
APM,2023-14w,14216660.184735443
MTL,2023-14w,83248997.14787956
CNT,2023-14w,21783.237462786994
ALY,2023-14w,2209681.445381447
UDOO,2023-14w,142929.75498718375
PERI,2023-14w,666582.1902333137
DKA,2023-14w,99548521.63918474
BCD,2023-14w,32042577.922052443
KDA,2023-14w,221793691.6587227
API3,2023-14w,124535665.26773797
ISP,2023-14w,2931478.9403978973
ASTA,2023-14w,6864656.4580470715
EOS,2023-14w,1304944127.8339865
WXT,2023-14w,37659511.269989654
GMPD,2023-14w,1807679.8151306328
XGS,2023-14w,7135.820574681653
1INCH,2023-14w,436233381.6259876
KUNCI,2023-14w,15553303.133597672
DOT,2023-14w,7406281772.991563
OOE,2023-14w,11648464.820848081
ZAP,2023-14w,590549.838596805
BETU,2023-14w,133301.28570329846
BTG,2023-14w,270650397.12891203
XPRT,2023-14w,51486169.7541469
PBX,2023-14w,811611.1180113839
FNCY,2023-14w,51808620.7466958
WAB,2023-14w,314220.8943207316
GF,2023-14w,22312539.58360062
CFi,2023-14w,787186.0096366984
BLAST,2023-14w,433504.9312683786
TFT,2023-14w,1097212.2724188655
HIT,2023-14w,387565.68394339614
GIO,2023-14w,1055986.2474258696
VTC,2023-14w,8564331.555937702
REQ,2023-14w,97018211.17973869
BRN,2023-14w,1376961.1963097646
MWC,2023-14w,6397182.93335235
FLIXX,2023-14w,682139.5623372152
LBL,2023-14w,4346422.446040897
OG,2023-14w,22767791.25953857
NFTD,2023-14w,887515.4671703356
NMR,2023-14w,109438402.92374985
POND,2023-14w,80436642.77049373
STM,2023-14w,557757.8205096567
KMON,2023-14w,1620339.469806424
UIP,2023-14w,134449.0394843849
RUNE,2023-14w,251080298.5731561
BRKL,2023-14w,909676.9831925608
ESH,2023-14w,101930.70767945741
1EARTH,2023-14w,192935.24502189222
FSN,2023-14w,30974981.598655574
BSV,2023-14w,693930662.513292
AXS,2023-14w,976475873.884836
WABI,2023-14w,595296.5887285562
XDC,2023-14w,564130176.7450784
YEE,2023-14w,99474.93318762191
RBIES,2023-14w,46740.50554623781
QNT,2023-14w,1482336718.099538
VRSC,2023-14w,39193577.94993998
KUBE,2023-14w,1333527.239416049
NFY,2023-14w,130015.02874079278
BIOT,2023-14w,7443028.363537661
TOKO,2023-14w,1296739.535402926
REAP,2023-14w,5575195.05752262
OK,2023-14w,971746.4532100583
DWEB,2023-14w,342152.9170004317
KCS,2023-14w,819059799.9707648
XMV,2023-14w,673996.1500146374
INT,2023-14w,1144654.9005734422
PIT,2023-14w,20727242.984990444
LN,2023-14w,276777108.70231587
DG,2023-14w,29615506.389188565
SHOP,2023-14w,3043949.8330671503
ERTHA,2023-14w,1366579.6347820894
FIRO,2023-14w,26312247.009140313
OPUL,2023-14w,36287023.30116043
BTRST,2023-14w,123825154.46128261
LYRA,2023-14w,18931716.004526235
AYA,2023-14w,432465.13339403085
DEP,2023-14w,12190629.08755086
SDT,2023-14w,302875.92782083165
DC,2023-14w,24512231.076482154
SUSHI,2023-14w,245497697.66178718
BRISE,2023-14w,180721811.16323933
UNISTAKE,2023-14w,879147.1666029663
AITRA,2023-14w,129556.48526493071
DIVI,2023-14w,20339525.902477007
DX,2023-14w,17301038.75470256
DONUT,2023-14w,201841.7544443736
POT,2023-14w,385364.4066161722
HAKKA,2023-14w,630842.0157720463
XAP,2023-14w,8335.07317952356
OVR,2023-14w,6071758.973706976
QRDO,2023-14w,27523215.015794788
DDOS,2023-14w,335420.35502597486
CHRP,2023-14w,165558.66848169157
BLANK,2023-14w,1370644.468323646
MFG,2023-14w,1101125.4270215726
HMQ,2023-14w,456300.7633018647
PTF,2023-14w,391647.47821027425
ODDZ,2023-14w,1733515.2262032493
NFTY,2023-14w,576868.747829919
SOLVE,2023-14w,14153573.905440798
COVER,2023-14w,1047969.0930650253
ETHA,2023-14w,169963.91516314208
YGG,2023-14w,58819024.854905
ROUSH,2023-14w,124374.83279157753
IDLE,2023-14w,2625694.937713795
WNXM,2023-14w,76083884.42940831
SCCP,2023-14w,930099.9143305434
LBP,2023-14w,579435.02615964
BNF,2023-14w,5023.640820120023
APIX,2023-14w,542067.3854601386
SHOE,2023-14w,79572.57332797875
ZUKI,2023-14w,12950.351753988554
ACX,2023-14w,9116658.346226169
PSG,2023-14w,27369811.304573137
TRVL,2023-14w,6272294.6621065745
DXD,2023-14w,36144231.78169201
TEL,2023-14w,161333325.57238832
FREED,2023-14w,202550.7782024614
STORJ,2023-14w,161831067.98739886
OTO,2023-14w,3314757.4980420894
FRTS,2023-14w,5250507.985108012
BTCST,2023-14w,7787624.958855596
ODIN,2023-14w,547021.0358455369
KNC,2023-14w,124143549.78355893
GPKR,2023-14w,4426.686832166497
PYRK,2023-14w,3455.978722673183
VAL,2023-14w,4025711.469348778
MARSH,2023-14w,1086002.3421025842
UTU,2023-14w,319798.8328218617
VERI,2023-14w,66701597.818673424
ALPACA,2023-14w,44565099.72640199
TXL,2023-14w,296424.51152811473
BEET,2023-14w,46027.958138143425
ACK,2023-14w,1268250.5858255832
BUZZ,2023-14w,215175.24813987158
XPNET,2023-14w,788141.7198385332
NFTX,2023-14w,11523622.845883947
ATM,2023-14w,10619958.815987334
TOWER,2023-14w,2686619.8670446845
MX,2023-14w,195145434.3853931
TOL,2023-14w,1933220.8336862812
APL,2023-14w,4076686.54528555
ALA,2023-14w,399530.1267981144
DAPS,2023-14w,504112.0101736562
CTI,2023-14w,4100197.3541006674
START,2023-14w,12644.028936116356
SPORT,2023-14w,788910.4023980742
QOM,2023-14w,38262806.82989534
ONT,2023-14w,225799368.94788942
NOV,2023-14w,160416.98645029214
NOM,2023-14w,25180931.699965853
ORAO,2023-14w,84762.06364306099
XDEFI,2023-14w,10781971.452360358
NVIR,2023-14w,50129705.57158844
MBX,2023-14w,141796620.84133068
FX,2023-14w,79500791.83349249
WAVES,2023-14w,233553123.3142272
CAI,2023-14w,247098.39085482844
TROLL,2023-14w,166272.0580189842
ZRX,2023-14w,256324852.44682854
COLL,2023-14w,101720.00147932101
MBC,2023-14w,294193.7665455369
HOPR,2023-14w,21623459.542555172
SYLO,2023-14w,4516130.555777441
MNGO,2023-14w,19347240.65631359
UNIT,2023-14w,31313.96979643206
PTS,2023-14w,16083883.072697531
COS,2023-14w,28245660.111892648
EPIC,2023-14w,21993638.080228236
RATING,2023-14w,396719.1291659748
ELMON,2023-14w,162828.28001793064
POLK,2023-14w,4428322.211568643
WOM,2023-14w,6198211.788615228
CTG,2023-14w,1066507.3207158097
SYN,2023-14w,115049524.00474562
ZORA,2023-14w,127645.76509213586
GMM,2023-14w,28978713.466377683
LOCUS,2023-14w,98007442.26497044
VEST,2023-14w,2213529.7868244047
WHALE,2023-14w,6423576.026380961
TKO,2023-14w,57008535.72639001
XLA,2023-14w,756995.03258717
APC,2023-14w,9816.839456697777
APN,2023-14w,113680.76500246815
DIP,2023-14w,3819751.5373796667
TCAT,2023-14w,2886.0018872991413
SPUME,2023-14w,937593.3065635074
ETGP,2023-14w,158704.76546823836
CBC,2023-14w,1576550.2841642126
SMLY,2023-14w,720032.7986934355
IMG,2023-14w,9772.26806513872
GDR,2023-14w,8699.182296192945
SHOPX,2023-14w,2136459.988261699
ACT,2023-14w,1393164.2418596686
LTCR,2023-14w,8478.313416920208
DCB,2023-14w,1768712.655124351
MANDOX,2023-14w,2949620.202407792
$ANRX,2023-14w,172441.31842708643
NPT,2023-14w,39516109.91817571
CRACE,2023-14w,62015.057710469824
SPH,2023-14w,1304792.0634760265
ITGR,2023-14w,3409793.7430449845
SKY,2023-14w,1889790.1939886068
EFI,2023-14w,47366287.840925895
SKB,2023-14w,268470.97466261487
FNX,2023-14w,2963.7014807130545
QUIN,2023-14w,245818.1321325182
MXC,2023-14w,52749436.4623457
GCOIN,2023-14w,173220.99282854077
PBR,2023-14w,7096933.611609208
LON,2023-14w,29362839.816236418
UFARM,2023-14w,48594.73423150044
BHC,2023-14w,726715.3147798433
ELA,2023-14w,27069229.92758503
SOCKS,2023-14w,13431851.708760275
DXL,2023-14w,401824.3286509336
PHX,2023-14w,43989.19752151891
ORION,2023-14w,155967.55856687337
RAINI,2023-14w,13201986.167014476
HAND,2023-14w,1144731.1020712839
NFTART,2023-14w,2393215.218065751
WOMBAT,2023-14w,1060194.1312676992
VELO,2023-14w,32959136.492848493
TFBX,2023-14w,1085257.272873448
SUTER,2023-14w,1689579.543829417
KAI,2023-14w,26323061.069159914
OCEAN,2023-14w,216615519.3100702
VLXPAD,2023-14w,2424106.5863789893
DENT,2023-14w,107041271.31589125
MIST,2023-14w,692312.4994535006
BRD,2023-14w,486600.5084891606
CTK,2023-14w,73357739.16607511
BRWL,2023-14w,2407372.128435731
HAVY,2023-14w,151614.05176882326
SPC,2023-14w,4589809.423828144
MDS,2023-14w,195000.61984387718
HNTR,2023-14w,321142.130895955
PUNDIX,2023-14w,125879549.34804557
OXB,2023-14w,5180863.876715632
ZYB,2023-14w,3613890.053424815
FARA,2023-14w,822020.4956688354
MIT,2023-14w,593563.1037820879
ZIL,2023-14w,470309791.3346758
DMD,2023-14w,13553058.828696683
XUEZ,2023-14w,8891.325768551025
CYC,2023-14w,556200.5000812889
BEER,2023-14w,174995.32849500637
VBIT,2023-14w,11689373.580035059
KTS,2023-14w,263.58920226764315
FCT,2023-14w,7042702.428767635
ADI,2023-14w,66071.69871986339
PROB,2023-14w,4724893.773159089
SSX,2023-14w,55234351.642978184
ERO,2023-14w,52378.16772298521
RPZX,2023-14w,200173.44593552832
GT,2023-14w,563182594.8743812
BTRS,2023-14w,4777004.524618215
HSF,2023-14w,20858676.86874377
COOK,2023-14w,260566.60785446092
COVAL,2023-14w,23815348.23869552
ORARE,2023-14w,386296.5627814684
BAR,2023-14w,39715317.876039006
AZ,2023-14w,456990.6359568238
TBX,2023-14w,24593.290299862914
PYRO,2023-14w,72799.73776029403
MPAY,2023-14w,171991.72003382724
ROSE,2023-14w,339728346.6696073
VNLA,2023-14w,375790.2837962594
MFT,2023-14w,57452451.55391626
MEL,2023-14w,57709.257029120876
TOWN,2023-14w,8622287.777767414
LOOKS,2023-14w,67923367.7072986
OWC,2023-14w,953967.676179415
AST,2023-14w,20835824.645083886
NUM,2023-14w,14969820.032263638
GRS,2023-14w,35285676.32028149
OPCT,2023-14w,1147426.6398944554
DVPN,2023-14w,6810303.366501638
SWTH,2023-14w,13925630.468023583
SURE,2023-14w,200273068.41079646
CPAN,2023-14w,9.089082590391934
CBG,2023-14w,46727056.93479556
XRP,2023-14w,26255868981.813717
SAITAMA,2023-14w,69026349.63578944
ZIG,2023-14w,2756888.919909081
BIX,2023-14w,511277.39204604365
AXPR,2023-14w,127926.46086924015
MED,2023-14w,120167029.51826453
LKR,2023-14w,399982.9698741062
PCNT,2023-14w,178585.89684214644
VEMP,2023-14w,3137633.628513052
XPX,2023-14w,5190559.546139317
CRTS,2023-14w,10823652.335289354
HYPER,2023-14w,935030.678706338
CARE,2023-14w,922367.6328217388
